"Year","Month","Flag","LatC1","LonC1","NumSets","ALB","BET","BKJ","BZX","PBF","SKJ","TUN","YFT"
1995,2,"MEX",21.50,-107.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1995,2,"MEX",22.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1995,2,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1995,2,"MEX",23.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
1995,2,"USA",19.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,20.68,0.00,21.91
1995,2,"USA",22.50,-110.50,6,0.00,0.00,0.00,0.00,0.00,12.60,0.00,8.10
1995,2,"USA",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40
1995,2,"USA",23.50,-111.50,8,0.00,0.00,0.00,0.00,0.00,3.77,0.00,25.12
1995,2,"USA",23.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10
1995,3,"MEX",10.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1995,3,"MEX",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1995,3,"MEX",19.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.00
1995,3,"MEX",24.50,-108.50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50
1995,3,"USA",10.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.18
1995,3,"USA",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,16.36,0.00,6.33
1995,3,"USA",19.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,30.00,0.00,8.20
1995,3,"USA",23.50,-113.50,5,0.00,0.00,0.00,0.00,0.00,16.30,0.00,0.00
1995,4,"MEX",18.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00
1995,4,"MEX",19.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,17.00,0.00,6.00
1995,4,"MEX",19.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
1995,4,"MEX",20.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1995,4,"MEX",22.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1995,4,"MEX",22.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1995,4,"MEX",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1995,4,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1995,4,"USA",22.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,59.90,0.00,0.00
1995,4,"USA",23.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,20.90,0.00,0.00
1995,5,"MEX",18.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00
1995,5,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1995,5,"MEX",19.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,9.00,0.00,10.00
1995,5,"MEX",22.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,25.00,0.00,2.00
1995,5,"MEX",22.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
1995,5,"MEX",22.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1995,5,"MEX",25.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00
1995,6,"MEX",16.50,-117.50,5,0.00,0.00,0.00,0.00,0.00,30.84,0.00,22.15
1995,6,"MEX",18.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,12.00,0.00,28.00
1995,6,"MEX",22.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,3.00,0.00,8.00
1995,6,"MEX",22.50,-110.50,4,0.00,0.00,0.00,0.00,0.00,7.00,0.00,6.00
1995,6,"MEX",23.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,35.00,0.00,8.00
1995,6,"MEX",23.50,-111.50,7,0.00,0.00,0.00,0.00,0.00,6.78,0.00,15.71
1995,6,"MEX",23.50,-110.50,6,0.00,0.00,0.00,0.00,0.00,22.89,0.00,16.10
1995,7,"MEX",22.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00
1995,7,"MEX",23.50,-112.50,9,0.00,0.00,0.00,0.00,0.00,31.00,0.00,40.50
1995,7,"MEX",23.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00
1995,7,"MEX",24.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1995,7,"MEX",24.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,57.84,0.00,38.15
1995,7,"MEX",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1995,7,"MEX",25.50,-113.50,25,0.00,0.00,0.00,0.00,0.00,303.10,0.00,14.89
1995,7,"MEX",25.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00
1995,7,"MEX",26.50,-113.50,2,0.00,0.00,0.00,17.00,0.00,2.00,0.00,0.00
1995,7,"USA",18.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,14.50,0.00,13.60
1995,7,"USA",20.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,3.60,0.00,4.50
1995,7,"USA",22.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,8.20,0.00,2.70
1995,7,"USA",22.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90
1995,7,"USA",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,13.60,0.00,4.50
1995,7,"USA",40.50,-146.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",41.50,-149.50,1,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",41.50,-145.50,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",41.50,-144.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",42.50,-148.50,1,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",42.50,-147.50,1,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",42.50,-146.50,1,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",42.50,-145.50,1,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-147.50,2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-146.50,1,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-145.50,5,11.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-144.50,1,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-141.50,1,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-140.50,2,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-139.50,3,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,7,"USA",43.50,-128.50,1,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"MEX",24.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,12.63,0.00,3.36
1995,8,"MEX",24.50,-113.50,18,0.00,0.00,0.00,0.00,0.00,247.53,0.00,104.46
1995,8,"MEX",24.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,45.00,0.00,25.00
1995,8,"MEX",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1995,8,"MEX",25.50,-113.50,19,0.00,0.00,0.00,0.00,0.00,119.00,0.00,5.00
1995,8,"MEX",26.50,-114.50,3,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00
1995,8,"MEX",26.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00
1995,8,"MEX",28.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,9.10,0.00,1.89
1995,8,"MEX",28.50,-115.50,13,0.00,0.00,0.00,0.00,0.00,43.00,0.00,42.00
1995,8,"MEX",29.50,-116.50,9,0.00,0.00,0.00,0.00,0.00,46.15,0.00,69.34
1995,8,"USA",24.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,18.13,0.00,4.56
1995,8,"USA",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,12.70,0.00,9.10
1995,8,"USA",28.50,-115.50,3,0.00,0.00,0.00,0.00,0.00,13.60,0.00,34.50
1995,8,"USA",29.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,30.80,0.00,5.40
1995,8,"USA",42.50,-148.50,1,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",42.50,-145.50,1,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",43.50,-149.50,1,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",43.50,-146.50,2,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",43.50,-145.50,1,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",44.50,-148.50,3,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",44.50,-146.50,6,20.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",44.50,-145.50,7,32.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",44.50,-144.50,4,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",45.50,-146.50,2,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",45.50,-145.50,2,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",45.50,-144.50,1,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",45.50,-141.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,8,"USA",46.50,-140.50,1,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"MEX",26.50,-113.50,2,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00
1995,9,"MEX",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
1995,9,"MEX",29.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1995,9,"MEX",29.50,-116.50,9,0.00,0.00,0.00,0.00,0.00,91.31,0.00,10.68
1995,9,"MEX",30.50,-117.50,13,0.00,0.00,0.00,0.00,0.00,113.00,0.00,5.50
1995,9,"MEX",30.50,-116.50,16,0.00,0.00,0.00,0.00,0.00,163.68,0.00,19.31
1995,9,"MEX",31.50,-117.50,10,0.00,0.00,0.00,0.00,0.00,107.00,0.00,5.00
1995,9,"MEX",31.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1995,9,"MEX",32.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00
1995,9,"USA",29.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,9.10,0.00,0.00
1995,9,"USA",30.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,38.10,0.00,0.00
1995,9,"USA",30.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,15.75,0.00,0.54
1995,9,"USA",44.50,-133.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",45.50,-149.50,2,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",45.50,-147.50,2,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",45.50,-146.50,1,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",46.50,-146.50,2,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",46.50,-145.50,3,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",46.50,-144.50,1,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",46.50,-125.50,2,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",46.50,-124.50,2,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",47.50,-143.50,3,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",47.50,-142.50,1,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",48.50,-126.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",49.50,-129.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,9,"USA",49.50,-128.50,3,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995,10,"MEX",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,13.00,0.00,2.00
1995,10,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,7.00,0.00,5.00
1995,10,"MEX",20.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,2.00,0.00,7.00
1995,10,"MEX",25.50,-113.50,29,0.00,0.00,0.00,0.00,0.00,162.00,0.00,73.50
1995,10,"MEX",25.50,-112.50,12,0.00,0.00,0.00,0.00,0.00,77.50,0.00,19.00
1995,10,"MEX",26.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1995,10,"MEX",26.50,-114.50,3,0.00,0.00,0.00,0.00,0.00,28.00,0.00,4.00
1995,10,"MEX",26.50,-113.50,21,0.00,0.00,0.00,0.00,0.00,189.00,0.00,0.00
1995,10,"MEX",30.50,-117.50,3,0.00,0.00,0.00,0.00,0.00,2.00,0.00,9.00
1995,10,"MEX",30.50,-116.50,2,0.00,0.00,0.00,0.00,0.00,1.50,0.00,5.00
1995,10,"USA",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,27.20,0.00,0.00
1995,10,"USA",18.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,13.60,0.00,0.00
1995,10,"USA",25.50,-113.50,4,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00
1995,10,"USA",25.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,74.36,0.00,9.83
1995,10,"USA",26.50,-113.50,11,0.00,0.00,0.00,0.00,0.00,153.41,0.00,20.78
1995,10,"USA",29.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1995,11,"MEX",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,11.00,0.00,4.00
1995,11,"MEX",18.50,-114.50,3,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00
1995,11,"MEX",21.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00
1995,11,"MEX",25.50,-113.50,18,0.00,0.00,0.00,0.00,0.00,129.00,0.00,21.00
1995,11,"MEX",25.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,15.00,0.00,3.00
1995,11,"MEX",26.50,-114.50,14,0.00,0.00,0.00,0.00,0.00,116.50,0.00,0.00
1995,11,"MEX",26.50,-113.50,11,0.00,0.00,0.00,0.00,0.00,83.00,0.00,0.00
1995,11,"MEX",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1995,11,"MEX",28.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1995,11,"USA",16.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,18.10,0.00,22.70
1995,11,"USA",24.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,48.49,0.00,4.20
1995,11,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00
1995,11,"USA",25.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,2.15,0.00,5.04
1995,11,"USA",26.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,10.86,0.00,2.73
1995,11,"USA",26.50,-113.50,6,0.00,0.00,0.00,0.00,0.00,64.83,0.00,0.36
1995,12,"MEX",16.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,30.00,0.00,1.50
1995,12,"MEX",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,17.00,0.00,11.00
1995,12,"MEX",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1995,12,"MEX",25.50,-113.50,7,0.00,0.00,0.00,0.00,0.00,26.00,0.00,11.00
1995,12,"MEX",25.50,-112.50,13,0.00,0.00,0.00,0.00,0.00,58.00,0.00,11.00
1995,12,"MEX",26.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00
1995,12,"MEX",27.50,-114.50,5,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.70
1996,1,"MEX",16.50,-117.50,6,0.00,0.00,0.00,0.00,0.00,54.00,0.00,8.00
1996,1,"MEX",17.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1996,1,"MEX",18.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00
1996,1,"MEX",19.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,43.00,0.00,7.00
1996,1,"MEX",20.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,16.00,0.00,2.00
1996,1,"MEX",25.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,3.00,0.00,19.00
1996,2,"MEX",18.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,34.00,0.00,6.00
1996,2,"MEX",18.50,-114.50,8,0.00,0.00,0.00,0.00,0.00,59.00,0.00,20.50
1996,2,"MEX",18.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
1996,2,"MEX",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,15.00
1996,2,"MEX",21.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00
1996,3,"MEX",16.50,-117.50,5,0.00,0.00,0.00,0.00,0.00,96.00,0.00,18.00
1996,3,"MEX",18.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,2.00,0.00,20.00
1996,3,"MEX",18.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1996,3,"MEX",19.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,8.00,0.00,35.00
1996,3,"MEX",22.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00
1996,3,"USA",-40.50,-147.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,3,"USA",-40.50,-146.50,3,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,3,"USA",-40.50,-145.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,3,"USA",-39.50,-149.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,3,"USA",-39.50,-146.50,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,4,"MEX",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1996,4,"MEX",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1996,5,"MEX",17.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
1996,5,"MEX",18.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,26.15,0.00,26.84
1996,5,"MEX",18.50,-112.50,10,0.00,0.00,0.00,0.00,0.00,62.00,0.00,76.00
1996,5,"MEX",19.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00
1996,5,"MEX",19.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,22.00,0.00,17.00
1996,5,"MEX",21.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00
1996,5,"MEX",21.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00
1996,5,"MEX",21.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,58.00,0.00,1.00
1996,5,"MEX",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
1996,6,"MEX",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,5.00
1996,6,"MEX",19.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,10.00,0.00,16.00
1996,6,"MEX",19.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00
1996,6,"MEX",20.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,65.00,0.00,5.00
1996,6,"MEX",21.50,-112.50,20,0.00,0.00,0.00,0.00,0.00,250.00,0.00,10.00
1996,6,"MEX",21.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,11.00,0.00,3.00
1996,6,"MEX",22.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1996,6,"MEX",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1996,6,"MEX",23.50,-112.50,18,0.00,0.00,0.00,0.00,0.00,7.00,0.00,150.00
1996,6,"MEX",24.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1996,6,"MEX",26.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1996,7,"MEX",23.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1996,7,"MEX",23.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,9.00,0.00,14.00
1996,7,"MEX",23.50,-111.50,6,0.00,0.00,0.00,0.00,0.00,14.00,0.00,52.00
1996,7,"MEX",24.50,-112.50,16,0.00,0.00,0.00,0.00,0.00,0.42,0.00,98.57
1996,7,"MEX",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1996,7,"MEX",25.50,-113.50,44,0.00,0.00,0.00,0.00,0.00,1.00,0.00,344.00
1996,7,"MEX",25.50,-112.50,18,0.00,0.00,0.00,0.00,0.00,4.00,0.00,91.00
1996,7,"MEX",27.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1996,7,"MEX",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
1996,7,"MEX",30.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1996,7,"USA",41.50,-149.50,1,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,7,"USA",42.50,-149.50,2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,7,"USA",42.50,-148.50,2,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1996,8,"MEX",24.50,-112.50,40,0.00,0.00,0.00,0.00,0.00,32.53,0.00,269.46
1996,8,"MEX",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,5.00
1996,8,"MEX",25.50,-113.50,15,0.00,0.00,0.00,0.00,0.00,83.00,0.00,51.00
1996,8,"MEX",25.50,-112.50,44,0.00,0.00,0.00,0.00,0.00,39.00,0.00,378.00
1996,8,"MEX",26.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
1996,9,"MEX",24.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00
1996,9,"MEX",24.50,-112.50,24,0.00,0.00,0.00,0.00,0.00,52.42,0.00,92.57
1996,9,"MEX",25.50,-113.50,41,0.00,0.00,0.00,0.00,0.00,53.68,0.00,231.31
1996,9,"MEX",25.50,-112.50,48,0.00,0.00,0.00,0.00,0.00,155.42,0.00,261.57
1996,10,"MEX",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,4.00,0.00,62.00
1996,10,"MEX",18.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,17.00,0.00,48.00
1996,10,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1996,10,"MEX",24.50,-112.50,32,0.00,0.00,0.00,0.00,0.00,100.00,0.00,12.00
1996,10,"MEX",25.50,-113.50,15,0.00,0.00,0.00,0.00,0.00,27.00,0.00,31.00
1996,10,"MEX",25.50,-112.50,44,0.00,0.00,0.00,0.00,0.00,131.42,0.00,26.57
1996,10,"MEX",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
1996,10,"MEX",28.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1996,11,"MEX",16.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
1996,11,"MEX",18.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
1996,11,"MEX",19.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,1.00,0.00,41.00
1996,11,"MEX",20.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
1996,11,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1996,11,"MEX",23.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
1996,11,"MEX",24.50,-112.50,13,0.00,0.00,0.00,0.00,0.00,67.00,0.00,11.00
1996,11,"MEX",24.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
1996,11,"MEX",25.50,-113.50,20,0.00,0.00,0.00,0.00,0.00,51.00,0.00,18.00
1996,11,"MEX",25.50,-112.50,10,0.00,0.00,0.00,0.00,0.00,14.00,0.00,17.00
1996,12,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1996,12,"MEX",24.50,-112.50,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00
1996,12,"MEX",25.50,-113.50,7,0.00,0.00,0.00,0.00,0.00,10.84,0.00,4.15
1996,12,"MEX",25.50,-112.50,23,0.00,0.00,0.00,0.00,0.00,41.00,0.00,55.00
1996,12,"MEX",26.50,-113.50,4,0.00,0.00,0.00,8.00,0.00,1.00,0.00,0.00
1996,12,"MEX",26.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1997,1,"MEX",16.50,-117.50,13,0.00,0.00,0.00,0.00,0.00,36.54,0.00,57.45
1997,1,"MEX",18.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1997,1,"MEX",18.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,3.00,0.00,6.00
1997,1,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
1997,1,"MEX",19.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,7.00,0.00,24.00
1997,1,"MEX",21.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1997,1,"MEX",21.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1997,1,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1997,1,"MEX",24.50,-112.50,15,0.00,0.00,0.00,5.00,0.00,0.00,0.00,96.00
1997,1,"MEX",25.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00
1997,1,"MEX",26.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
1997,2,"MEX",15.50,-96.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
